id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
c47f887d-36cb-4a6c-8a2e-0e0d92f7ba61,Eloah Sá,1944-03-29,974.299.611-04,20235-625,Carvalho das Flores,SP,Brasil,M,0800 541 1104,97429961104@exemplo.com.br,2024-06-24
4422ca4d-f6d7-4f22-af50-73d744e3e9f6,Rafaela Araújo,1973-06-13,373.266.121-14,25328-792,Borges Verde,CE,Brasil,M,+55 (084) 8419 6958,37326612114@exemplo.com.br,2025-06-19
9ea67e95-29bf-40eb-8601-396a93aaf1bb,Luna Macedo,2000-03-22,505.799.529-47,33822349,Cavalcante,PA,Brasil,F,(081) 2875-2545,50579952947@exemplo.com.br,2024-01-02
0f114ef2-ac2d-4b19-a8ff-dce20828fd23,Sarah Gonçalves,1949-09-08,726.074.318-15,48542-100,Cardoso,PI,Brasil,M,21 7133 9137,72607431815@exemplo.com.br,2024-07-31
8a199a25-c596-4c6f-aa66-4831803b1f20,Leandro Melo,1979-10-13,723.214.806-34,74344868,Oliveira,RS,Brasil,M,+55 81 7822-4218,72321480634@exemplo.com.br,2025-01-23
888e2843-effd-417b-8089-f048e72c51d2,José Pedro Siqueira,1941-04-02,447.272.570-42,48184061,Abreu,DF,Brasil,M,+55 41 1566-1371,44727257042@exemplo.com.br,2024-03-21
16e91c6c-f586-4cd7-ad64-721d48326e80,Luiz Fernando Garcia,1936-06-02,041.521.461-38,64129170,Cavalcanti do Campo,MA,Brasil,F,+55 84 5820 9360,04152146138@exemplo.com.br,2024-01-12
ce969fb0-f1a0-4c28-b0fd-02775bef56cf,Sra. Marina Farias,1971-04-30,416.324.677-80,71044-136,Santos de Goiás,PI,Brasil,F,+55 41 7889 7991,41632467780@exemplo.com.br,2023-09-20
40adab56-a87e-45bc-87bb-b749d4ef877b,Dra. Maria Flor Cavalcanti,1961-07-29,044.694.900-34,56027865,Borges,MA,Brasil,F,+55 (084) 2007-6543,04469490034@exemplo.com.br,2024-12-29
946460a3-5023-4c70-9f66-ff116a1b9320,Enzo Gabriel Monteiro,1967-11-21,665.130.256-56,19842-795,Mendes,AC,Brasil,M,+55 41 1360 1789,66513025656@exemplo.com.br,2024-06-21
c9a555e8-52b2-49be-8ae6-b0e685c916e5,Isabella Marques,1995-11-14,500.515.773-68,34868269,Pires do Amparo,RN,Brasil,M,+55 (011) 5623-6920,50051577368@exemplo.com.br,2023-11-01
4442b058-7c74-4dd8-85db-a26a7d985484,Pedro Miguel Almeida,1947-02-18,743.001.449-12,50532111,Oliveira de Goiás,DF,Brasil,M,(084) 9938 1202,74300144912@exemplo.com.br,2023-07-23
c94561d0-51e3-4dd4-8c7d-5c18f93dabc7,Isabelly Castro,1938-07-25,215.145.241-08,62511115,Freitas da Mata,PB,Brasil,F,(051) 8531-3883,21514524108@exemplo.com.br,2025-03-27
0807cb76-8a3e-480a-80e8-ff928a111916,Evelyn Casa Grande,1994-07-03,069.848.047-10,33086-025,Barbosa da Prata,AM,Brasil,M,84 1784 2194,06984804710@exemplo.com.br,2023-09-01
fbf52bc7-06d5-4326-b757-98ee444be33f,Luiz Otávio Moreira,2002-10-10,995.732.752-19,07121-061,Alves de Moreira,SP,Brasil,F,11 0880-6061,99573275219@exemplo.com.br,2025-02-04
ee532826-5c7e-434e-85c7-8da36d15de8e,Sabrina Silveira,1968-10-21,440.961.407-47,70545723,Freitas,BA,Brasil,F,(021) 3484 1339,44096140747@exemplo.com.br,2024-04-16
13e10277-2c45-4931-a8cb-ba5d98007773,Mathias Azevedo,1970-06-16,193.130.450-18,62525-264,Cardoso,RN,Brasil,F,+55 31 9315 3446,19313045018@exemplo.com.br,2025-05-04
bd47e140-0292-4285-b06c-5c69d31ca0c8,Dr. Bernardo da Conceição,1978-02-16,059.165.413-65,33729-836,Duarte,MA,Brasil,F,21 5842-2588,05916541365@exemplo.com.br,2025-05-20
46ec5bff-bb8c-4b73-ac55-346865dc0094,Lívia Mendonça,1963-01-31,431.174.015-34,23537304,Melo do Sul,GO,Brasil,M,+55 81 5740-9924,43117401534@exemplo.com.br,2023-08-29
b7da2688-286f-4e3b-b02c-bb1778313fed,Gustavo Farias,1974-08-04,397.831.936-44,22507057,Aragão,AC,Brasil,M,+55 (071) 2680-9685,39783193644@exemplo.com.br,2025-01-13
ce0af646-62bc-4ece-a07b-b7882c48995a,Sarah Viana,1996-07-10,736.718.870-61,97550288,Fernandes do Amparo,RO,Brasil,M,+55 (071) 1331 4810,73671887061@exemplo.com.br,2023-10-18
c42e3823-b35f-4436-888a-fb7a854e5e51,Théo Marques,1951-11-16,984.087.915-66,43907-644,Pires do Galho,SC,Brasil,F,21 8499 0066,98408791566@exemplo.com.br,2024-06-26
77a83793-0c52-4ad9-8fd4-bead95edb295,Srta. Juliana Andrade,1991-03-14,369.953.283-12,18081613,Mendes,RS,Brasil,F,+55 71 6143 6141,36995328312@exemplo.com.br,2023-08-11
2b4e89ca-767d-4ef1-9980-96f2a30ea918,Lunna Sousa,2002-04-22,789.929.754-47,38467-130,Mendonça de das Neves,MS,Brasil,M,+55 (031) 3540 2040,78992975447@exemplo.com.br,2023-09-28
09fd8b6a-9b72-4579-a342-271ea89a2829,Maitê Azevedo,1945-10-24,620.833.554-28,11130-213,Sampaio,MG,Brasil,F,41 2213-3077,62083355428@exemplo.com.br,2024-05-04
b6699a72-d477-4fc0-baf0-b53347f50d33,Luiz Henrique Silveira,1935-06-25,861.585.664-74,17878299,Viana,GO,Brasil,M,+55 41 9916-2379,86158566474@exemplo.com.br,2024-02-13
cbfc7387-2cb0-4f03-98dd-8824022dcedc,Ana Julia Lima,1956-05-15,846.872.007-40,56179423,das Neves de Vargas,RO,Brasil,M,(031) 6228-0420,84687200740@exemplo.com.br,2023-09-29
b597fbf3-fb10-42d1-80e4-857bb386aa57,Noah Garcia,1941-07-03,940.472.026-78,72297-385,Araújo da Serra,MS,Brasil,M,+55 71 1941-2012,94047202678@exemplo.com.br,2023-11-02
1f215166-c63c-43d1-ac53-e3ef322bf957,Rebeca das Neves,1964-07-11,854.790.433-52,97700-022,Oliveira de Minas,RS,Brasil,F,(041) 8464 0470,85479043352@exemplo.com.br,2024-12-30
67186892-dd73-4ff7-95b6-9aede94736b2,Srta. Ana Vitória Pinto,1959-10-29,755.401.967-52,85741-373,Andrade,RS,Brasil,F,+55 41 6002-6878,75540196752@exemplo.com.br,2024-04-29
0a3d21d6-1845-4514-ad82-44e831a84b91,Thiago Fonseca,1947-11-20,191.379.282-77,62891-969,Castro,RS,Brasil,M,0900-108-2942,19137928277@exemplo.com.br,2023-08-16
81e70a77-74e1-42c3-82af-e00a52260d50,Amanda Vieira,1935-05-25,464.060.776-11,45065-302,Câmara,MG,Brasil,M,+55 (071) 5749-1739,46406077611@exemplo.com.br,2024-08-10
d3140241-95d1-4770-97bc-4f0ec2cacb0d,Larissa Garcia,1974-06-28,095.393.724-60,53859-408,Sales,CE,Brasil,F,(051) 5630 1176,09539372460@exemplo.com.br,2025-05-26
d91d0c7f-9a0b-4605-9926-02149b3f4ba0,Valentim Silveira,1984-03-29,807.090.181-14,28752-435,Aparecida da Praia,MG,Brasil,M,+55 71 0294-1122,80709018114@exemplo.com.br,2025-01-07
0a7403ed-ab50-4f7e-ad21-e5fd61d5c220,Ian Costela,1962-10-12,536.735.227-12,17459246,Dias,DF,Brasil,M,+55 31 7585 9047,53673522712@exemplo.com.br,2024-01-26
d9ef8de1-e2af-415c-b6c7-23275897c10e,Maria da Paz,1962-03-09,969.957.497-71,09709-488,Cunha,PB,Brasil,F,+55 11 4247 5306,96995749771@exemplo.com.br,2025-01-13
7e2a62e5-3404-49ff-851f-36f560510e26,Agatha Barros,1980-05-22,070.685.734-04,70461-398,Pastor,SP,Brasil,F,0800 985 8162,07068573404@exemplo.com.br,2024-10-27
9b8a4de4-2b99-442e-a623-483c70db1ded,Liz Campos,1985-01-07,850.512.092-84,34493916,Duarte,SE,Brasil,M,81 6645 9413,85051209284@exemplo.com.br,2024-12-19
8bb1985d-5946-4527-90db-7f01a95bbca4,Dra. Luna Cavalcante,1971-05-05,974.800.821-40,33342558,Aparecida,MS,Brasil,F,+55 31 4256 7412,97480082140@exemplo.com.br,2023-10-02
6c12b54f-37b5-443f-9776-3e54d66524a3,Lorena Camargo,1987-10-31,884.017.543-73,58351015,Casa Grande,MG,Brasil,F,0900 713 8147,88401754373@exemplo.com.br,2023-12-06
548dacea-0467-471d-8f24-5879acc9f998,Noah Jesus,1982-07-10,573.679.746-29,09051633,Araújo,MS,Brasil,M,(071) 0911 8446,57367974629@exemplo.com.br,2024-12-31
2b7c9b34-14aa-4c74-b062-ed354fb1c7fc,Catarina Macedo,1956-01-02,497.001.694-28,84634995,da Costa da Serra,PA,Brasil,M,+55 (061) 1903-7998,49700169428@exemplo.com.br,2024-08-30
494ded55-f14d-455c-a6ac-25d442142f40,Eduarda Casa Grande,1960-04-08,629.160.945-07,07762364,Silveira,DF,Brasil,M,21 9090 0697,62916094507@exemplo.com.br,2025-05-05
02f624ca-bf63-48d3-b01d-a6c3225ff614,Cauã Caldeira,1936-09-29,577.890.632-20,84148857,Borges,SC,Brasil,F,11 6781-4265,57789063220@exemplo.com.br,2024-09-24
b84b6e50-477f-4d9d-9948-3b4c8058a543,Theodoro Freitas,1942-04-05,355.276.628-59,30185051,da Rosa,RO,Brasil,M,+55 84 4302-9048,35527662859@exemplo.com.br,2024-09-26
752a4031-8da3-4285-b254-6077b89a9816,Srta. Bruna Ribeiro,1939-01-15,861.698.220-11,96324-628,Carvalho do Amparo,PB,Brasil,F,(041) 7432 1760,86169822011@exemplo.com.br,2024-12-25
67900e5f-9264-4b52-af7c-692cf1ce9554,Emanuel Leão,1936-12-01,179.678.235-15,82785-253,Garcia,MT,Brasil,F,+55 (081) 7665-5700,17967823515@exemplo.com.br,2024-07-20
234003cd-0536-432d-90d4-6e589ec59b5b,Beatriz Nogueira,1940-03-02,289.203.535-74,06143214,Correia Alegre,AL,Brasil,M,+55 (084) 4886-0346,28920353574@exemplo.com.br,2024-03-22
e615aaf4-708d-4f98-a962-6690f713aa39,Eduardo Pacheco,1975-10-17,415.715.400-73,17563606,Albuquerque Verde,SP,Brasil,M,+55 81 2425-5190,41571540073@exemplo.com.br,2024-02-12
e49be388-ce00-46b0-867e-402aaf446bdb,Dra. Ana Luiza Aparecida,1948-03-25,653.057.017-80,72562617,Abreu das Pedras,PE,Brasil,M,+55 21 9485-8278,65305701780@exemplo.com.br,2025-06-19
a9d60a97-78c2-46f0-afa8-ef94cdef9b48,Lorena Nunes,1938-08-23,359.927.426-43,30131-277,Pinto,DF,Brasil,M,(071) 0145 1388,35992742643@exemplo.com.br,2023-11-26
a692122e-11d9-4c6a-83ac-6ce4e8a657bb,Vitor Hugo Pereira,1996-09-01,621.543.863-71,79516-024,Silva de Sampaio,AP,Brasil,M,+55 71 6556-5260,62154386371@exemplo.com.br,2023-11-22
7b9adb13-cb9b-40a9-9e62-0aee82637c90,Breno Barbosa,1935-09-02,360.525.042-75,26652989,Pimenta de Goiás,RN,Brasil,M,+55 (011) 7001 4632,36052504275@exemplo.com.br,2024-01-31
524dc10c-c29e-4a0a-ba92-f6fdc6cd0959,Lucas Gabriel Dias,1986-08-12,417.332.732-18,19223-633,Leão Alegre,CE,Brasil,M,+55 (061) 1119 6434,41733273218@exemplo.com.br,2024-04-06
6c0c16d1-0b67-4e68-a650-4121a886960c,Francisco Albuquerque,1944-12-23,069.723.142-15,76776-649,Porto Alegre,PI,Brasil,F,(071) 4504-7363,06972314215@exemplo.com.br,2025-02-10
76c9d7af-f19e-40e1-930f-df9ef6f4465c,Theodoro da Cunha,1997-03-15,964.332.899-58,55477-032,Moura de Almeida,SE,Brasil,M,+55 (061) 4056 0623,96433289958@exemplo.com.br,2023-12-10
3948e5ef-4331-4d4b-ab0a-44503fe72e92,Hellena Machado,1953-05-15,673.120.533-57,20489816,Nascimento,BA,Brasil,F,+55 31 4900-4696,67312053357@exemplo.com.br,2023-07-06
c7319848-b296-4ff8-8e0e-a3eee2c399d0,Otto Alves,1995-12-04,503.657.563-84,44337966,da Luz da Praia,RO,Brasil,M,(084) 7931 7477,50365756384@exemplo.com.br,2025-04-05
826a0041-97e8-4b96-a017-364fd66c908d,Sra. Maria Fernanda Caldeira,1939-04-25,424.589.183-54,46334193,Alves Grande,MA,Brasil,M,(051) 4925 0760,42458918354@exemplo.com.br,2024-07-24
b224705f-155d-4847-bd43-ea12cb4e8c33,Srta. Aylla Melo,1987-06-05,081.300.207-56,65749-989,Fonseca,MA,Brasil,F,+55 51 8486 5917,08130020756@exemplo.com.br,2025-02-10
904e6a9d-fd28-42cd-b890-34027d5a85b7,Gabriela Novaes,1981-07-12,544.210.023-77,25196-007,Sampaio,RO,Brasil,F,+55 51 7308 2404,54421002377@exemplo.com.br,2023-07-21
6b08cdf1-6a99-41ab-863d-cfe4ce1724a6,Maria Júlia Souza,1994-09-22,588.484.974-80,43240-422,Casa Grande Grande,AC,Brasil,M,31 1110-6646,58848497480@exemplo.com.br,2024-04-19
5366fd56-d152-4f8e-9672-1644f1aad26f,Sophia Moreira,1959-11-30,507.822.452-32,26367-713,da Cunha,CE,Brasil,F,31 1891-5507,50782245232@exemplo.com.br,2025-06-07
1f7d4ebc-fb22-44fa-8e54-ff6105853dd5,Eloá Abreu,2001-12-07,919.125.096-90,43592-891,Silva,MG,Brasil,M,71 0960 4474,91912509690@exemplo.com.br,2024-02-25
356d412c-cd5d-452b-9652-bdc6d7d22eeb,Sr. Liam Mendonça,1954-08-24,175.248.218-70,17356915,Azevedo,PE,Brasil,F,+55 (061) 7660 1958,17524821870@exemplo.com.br,2023-10-17
dc9e4bbf-208a-47a1-9164-5a587d29af7f,Eloah Fogaça,1944-04-15,798.288.342-13,60178-832,Vargas de Camargo,BA,Brasil,F,(031) 1202-3394,79828834213@exemplo.com.br,2023-10-10
5b40ade3-0b09-4ba6-bb5c-ea70c5f03b6e,Apollo Duarte,1949-10-14,649.102.954-05,47331-683,Albuquerque,MG,Brasil,F,71 2365 0519,64910295405@exemplo.com.br,2024-05-16
8f321212-cc2f-4bb1-8ee5-5f4a2f0e2074,Otávio Campos,1957-08-19,158.911.479-25,00527666,Campos,AM,Brasil,F,+55 (084) 5553-8253,15891147925@exemplo.com.br,2024-02-25
178a0c5c-03cd-468c-9783-baf4559f7442,Francisco Mendonça,1939-01-14,643.640.888-71,39241937,da Cunha Alegre,PA,Brasil,M,(011) 4937-2937,64364088871@exemplo.com.br,2025-05-31
262bcc25-b8ec-4c54-9d71-00eb3d78cddb,Dr. Erick Aragão,1942-06-24,254.658.691-28,71099-298,Silva Alegre,AP,Brasil,F,+55 (081) 9081 8559,25465869128@exemplo.com.br,2024-07-27
f1b56ecd-a880-48be-9816-3378bd9291ce,Liam Azevedo,1980-02-17,352.643.501-02,16374-906,Abreu do Galho,MS,Brasil,F,+55 71 2809-1194,35264350102@exemplo.com.br,2024-04-20
0084b47f-9148-41c2-88d0-d9c74a920946,Sophia Cardoso,1983-01-08,696.726.073-93,35547-425,Viana do Campo,RO,Brasil,F,11 7500 2402,69672607393@exemplo.com.br,2023-08-27
d00c290a-356a-4883-aabf-718a6c2a13ed,João Felipe da Cruz,1983-04-09,112.363.702-91,08662504,Moraes de Minas,MA,Brasil,M,71 2013 0081,11236370291@exemplo.com.br,2023-08-04
c9c3f607-beaf-4055-9ec3-2abea73a7d92,Lavínia Lopes,1951-06-04,877.017.884-99,66951-395,Silva,SC,Brasil,M,(051) 7181-9222,87701788499@exemplo.com.br,2024-11-27
c78b9657-9c02-4a1a-b9ea-5317e1bbd402,Luiz Fernando Sampaio,1943-11-29,588.497.279-20,02975599,Rocha,RO,Brasil,M,0300 892 2515,58849727920@exemplo.com.br,2023-10-03
1167e519-9343-451b-bc26-0ad68c7c6f2e,Dra. Ana Júlia Ramos,1994-07-07,605.068.750-35,30368-618,Silva da Serra,AP,Brasil,F,11 8348-2402,60506875035@exemplo.com.br,2024-02-08
658002c1-1e58-4f1f-8a8a-35e7a8fe4bae,Dr. Murilo Campos,1996-10-13,131.805.556-27,04075903,Araújo do Oeste,MA,Brasil,F,+55 21 4650-6810,13180555627@exemplo.com.br,2023-09-15
155f3af1-3027-45c5-b59f-3353a9660359,Letícia Lopes,1962-03-18,084.434.844-10,54412056,Carvalho da Praia,SP,Brasil,F,81 6212 3156,08443484410@exemplo.com.br,2024-09-02
b2d90efb-425b-4adc-b460-e98ccd8e619a,Caroline Montenegro,1961-09-30,040.377.739-11,80823-588,Oliveira do Norte,PI,Brasil,F,(051) 4125-4478,04037773911@exemplo.com.br,2024-05-15
0a157d85-58c0-42d3-b84e-d3f8232e979f,Pietro Campos,1985-02-18,892.629.676-69,42483-046,Fernandes,PE,Brasil,M,41 3466 3213,89262967669@exemplo.com.br,2025-02-03
8ae7aefe-58c1-4934-9c28-39077470c37e,Sara Machado,1942-12-26,535.152.287-26,41528-065,Machado,SC,Brasil,F,(071) 6134-1264,53515228726@exemplo.com.br,2024-10-22
d75f6793-50e7-4df9-8423-0c2941010582,Davi Lucca Cavalcante,2004-09-11,896.690.966-55,80438-392,Silveira,RR,Brasil,M,61 0830 4128,89669096655@exemplo.com.br,2023-10-27
4f50e015-67f6-4e32-865b-7b0fe1882882,Arthur Gabriel Silva,1998-12-01,086.441.027-26,90798-506,Andrade da Prata,MA,Brasil,F,+55 71 9025-5953,08644102726@exemplo.com.br,2024-12-28
c25c5ead-2693-4214-8eee-44a921a6b098,Maria Flor Machado,1981-06-12,544.809.837-94,49711374,das Neves,PR,Brasil,M,(084) 8170-3473,54480983794@exemplo.com.br,2023-09-09
c816041f-55c8-47fd-b573-deac914cfa81,Luísa Abreu,1992-12-28,479.680.094-09,41656-456,Andrade do Campo,CE,Brasil,M,(061) 1025-0886,47968009409@exemplo.com.br,2024-08-16
5ac82167-97a1-4d76-9c80-9b22f790bea1,Srta. Ana Clara Porto,1968-05-15,663.033.067-45,75279-333,Pires do Oeste,MT,Brasil,M,+55 81 5409-8777,66303306745@exemplo.com.br,2023-08-30
db448ce4-c733-4670-a888-4cdd9513c893,Luiz Otávio Souza,1977-09-24,965.873.127-69,36627-951,da Rosa da Mata,SE,Brasil,F,(084) 0166-6983,96587312769@exemplo.com.br,2025-06-02
fe67fb7f-2663-4bb8-891e-e4f2f2a799a1,Sr. Luan Nogueira,1993-04-25,216.889.578-35,70243848,Campos,PI,Brasil,M,(051) 5194 5066,21688957835@exemplo.com.br,2023-10-05
7f58fdc7-3834-4f0e-9718-15d737d3f875,Dr. Arthur Oliveira,1985-03-01,616.899.343-64,34014312,Araújo do Amparo,AL,Brasil,M,81 3373 7916,61689934364@exemplo.com.br,2025-06-13
6d395e4b-37ce-401a-bf04-7ae3399ef6a4,Ísis da Paz,1990-12-04,822.159.479-36,97227-317,Marques da Prata,RJ,Brasil,M,(031) 1818 7142,82215947936@exemplo.com.br,2023-10-30
98b57a3c-47fb-4d89-b071-e6a147edfbf6,Ana Beatriz Fernandes,1968-04-30,930.580.459-30,11550-853,Aparecida da Praia,RN,Brasil,M,71 6946-5034,93058045930@exemplo.com.br,2024-07-29
3abc0e78-1e03-49b8-90df-3580ba53f707,Lucas Freitas,2000-11-27,906.255.239-64,78578-099,Rezende,RS,Brasil,F,+55 (031) 1816-7767,90625523964@exemplo.com.br,2024-09-04
a035326e-8c07-4625-a108-0a70624cd565,Isabel Sá,2006-05-30,802.275.191-51,78948183,Martins de Goiás,MT,Brasil,F,+55 (031) 8247 0397,80227519151@exemplo.com.br,2023-07-13
7ba54780-45dc-4c44-a207-501d53a7314f,Liz Pinto,1974-06-26,577.485.278-53,77500266,Silva,PI,Brasil,M,0900-090-3758,57748527853@exemplo.com.br,2024-08-22
9e58e799-d1bc-4690-a61c-7c9fde910bff,Stella Santos,1998-04-29,807.445.718-37,60497-202,Fonseca de Goiás,RS,Brasil,M,+55 71 9166 7059,80744571837@exemplo.com.br,2024-06-22
29f95d33-29d4-450a-a096-48a36f8301f9,Mathias Gomes,1946-05-21,727.714.622-83,40839424,Mendes,AC,Brasil,M,81 8403-9839,72771462283@exemplo.com.br,2024-04-15
f61948b7-d3a3-4d0f-9a59-77a9026dd211,João Vitor Aparecida,1977-09-20,697.307.307-75,52990-289,da Costa,SP,Brasil,F,+55 41 5258 6558,69730730775@exemplo.com.br,2024-10-29
5e5e0141-e13a-4583-9ab3-d40671e7246c,Dr. Enrico Rodrigues,1940-02-01,306.259.831-61,61039989,Machado,SP,Brasil,F,+55 (021) 3653-7172,30625983161@exemplo.com.br,2024-09-22
e3fcec81-171c-4fca-85e1-8de5d2ecb9a5,Oliver Ferreira,1976-11-11,173.101.043-99,02784-920,Ribeiro,TO,Brasil,M,81 3093-9099,17310104399@exemplo.com.br,2025-04-06
ee344389-80e2-4b78-b603-86da0f52ca47,Lívia Sales,2003-07-22,286.369.013-64,16307-981,Caldeira,TO,Brasil,F,41 9667 6693,28636901364@exemplo.com.br,2025-05-24
5ad3894a-d457-4d66-baab-16941d8dd0d7,João Lucas Novaes,2003-01-24,737.763.973-58,24820-503,Rios,RS,Brasil,F,81 9305 5317,73776397358@exemplo.com.br,2023-12-26
9a5c3b8f-2498-474d-936e-9d30b5b17e87,Sra. Sophie Vargas,1950-03-28,835.196.165-35,96369-211,Novais do Galho,PE,Brasil,M,+55 21 4383-5613,83519616535@exemplo.com.br,2025-01-14
fade597f-c390-4fda-845c-fa6ee1003d2b,Nathan Sá,1991-11-28,432.194.347-99,15744646,Aparecida,MT,Brasil,M,+55 84 8770-1741,43219434799@exemplo.com.br,2023-09-17
7c9fd368-95ba-454b-bb23-0235168bfc3c,Camila Garcia,1990-04-14,150.109.096-60,93904815,Freitas de Goiás,RN,Brasil,F,+55 71 4154-0209,15010909660@exemplo.com.br,2023-09-04
969be234-a5d4-436d-b4e5-12a3f062d2f7,Dante Melo,1994-08-27,315.622.032-50,82137106,Duarte de Castro,RJ,Brasil,M,(051) 4598 1865,31562203250@exemplo.com.br,2024-12-25
bcee164d-9eae-43da-9272-0968f93c70b8,Henry Gabriel Aparecida,2005-03-29,414.638.337-95,12618-032,Nunes,MS,Brasil,F,(051) 9463 0658,41463833795@exemplo.com.br,2024-12-02
738fab61-eb97-4c53-8ae0-e5c7b70a282d,Raquel Macedo,1957-08-06,667.217.787-30,14442-273,Farias,MG,Brasil,M,(021) 3078-5211,66721778730@exemplo.com.br,2023-07-27
e3c30082-4032-4d48-8666-31e90dbdf265,Sra. Milena Duarte,1999-12-03,852.377.627-46,67603928,Fonseca,AL,Brasil,F,+55 (031) 9449-9271,85237762746@exemplo.com.br,2024-06-05
180cc340-c977-49f1-8af6-4f29d6b2937f,Maria Cecília Pacheco,1961-05-06,884.173.797-35,22521623,das Neves de Garcia,MT,Brasil,M,31 7640-2475,88417379735@exemplo.com.br,2023-07-05
79e80328-7f3d-45d5-9a98-5fe4270449d3,Henry Gabriel Pastor,1965-03-17,907.129.375-44,41546-915,Novaes,SC,Brasil,M,+55 71 8573 1258,90712937544@exemplo.com.br,2024-07-29
02d5ba3b-b4f4-4321-a5bb-39756437a0b4,Ana Liz Souza,1951-01-04,065.035.205-74,85038-043,Borges,MA,Brasil,F,+55 (071) 0881-0467,06503520574@exemplo.com.br,2025-05-05
e431183b-b662-4e1b-a667-49103e6f7b80,Alexia Novaes,1965-08-23,325.095.419-28,62788391,da Rocha de Goiás,BA,Brasil,M,71 5984-5455,32509541928@exemplo.com.br,2023-07-28
b4a0d240-743b-4147-9231-e1c5b4a5389a,Dr. Benjamim Monteiro,1944-09-14,757.083.096-27,18801352,Costela do Amparo,RR,Brasil,F,+55 31 5475 4386,75708309627@exemplo.com.br,2024-02-05
b2d3abec-f15e-453e-b4d8-f903ec83efb4,Aurora Mendes,1964-11-28,580.634.896-06,55973356,Novaes,AL,Brasil,M,0800-095-6465,58063489606@exemplo.com.br,2024-02-28
6cf545c5-0cd6-4b6b-b026-fe114aff05eb,Benjamim Gonçalves,1940-09-28,408.648.682-15,11771-480,Sales do Sul,PB,Brasil,M,84 5168 8925,40864868215@exemplo.com.br,2023-12-16
3dc18b11-7b95-46da-a598-80472556a617,Isabelly Pinto,1939-03-31,323.008.179-00,91118285,Castro do Norte,PE,Brasil,M,61 0999-6198,32300817900@exemplo.com.br,2025-02-24
8c32d1cc-d8b6-4cee-ad19-0a83f3519333,Letícia da Mota,1937-04-10,152.349.807-90,70921-061,Campos,MS,Brasil,M,+55 (071) 8801-4015,15234980790@exemplo.com.br,2024-08-08
905a1109-9a40-44ba-8f7a-0ec52aba20da,Manuella da Paz,2001-10-30,899.265.565-58,22493-380,Guerra,RS,Brasil,F,51 7713 3580,89926556558@exemplo.com.br,2024-05-18
cfcc6b96-2fe7-4764-b55a-e332469ad784,Igor Sampaio,1967-03-23,723.560.169-01,96124-966,Sá,AL,Brasil,F,(011) 4147 6948,72356016901@exemplo.com.br,2024-06-26
db44b63e-62dd-4dfe-aa3a-05ca7b6562b8,João Moura,1987-02-23,820.409.054-44,07492169,da Rosa,PE,Brasil,M,(081) 2628 2748,82040905444@exemplo.com.br,2023-11-28
e2324509-f0f4-4184-a4fd-97f56f317b34,Srta. Zoe Vargas,1979-10-22,562.131.194-28,86906-754,Brito de Azevedo,AL,Brasil,M,71 9725 2993,56213119428@exemplo.com.br,2024-05-10
8599823d-2dfa-49e2-93a4-3f80d62160ca,Eloah Peixoto,1938-03-24,815.455.831-01,55000-842,Duarte Paulista,TO,Brasil,M,(011) 1817-6309,81545583101@exemplo.com.br,2025-05-18
5f25763c-f481-414b-963d-dd248747753b,Nina Fogaça,1985-09-18,874.181.789-50,23864-574,Castro de Lopes,PB,Brasil,F,+55 (011) 2423-5408,87418178950@exemplo.com.br,2024-06-07
f3bca84f-9f28-41ad-a0dd-8565439563fb,Mariana Gonçalves,1938-07-20,957.185.169-58,65004816,Melo,RO,Brasil,M,+55 (041) 5231-2838,95718516958@exemplo.com.br,2025-03-04
7dc41712-dede-40d3-a754-2deedbd51ecd,Srta. Ana Vitória Camargo,1953-12-01,574.188.948-05,16957475,Duarte de da Rosa,PA,Brasil,F,+55 (061) 9127-9607,57418894805@exemplo.com.br,2025-05-14
c304366d-2baa-475b-a64a-aa92593da0fe,Vinícius Sá,1939-07-01,939.819.594-80,81337-725,Araújo de Macedo,MG,Brasil,F,+55 (061) 5314 6685,93981959480@exemplo.com.br,2025-03-03
fbf6ea54-a2f7-4ecf-aed4-3f882a5c413c,Bryan Cavalcanti,1941-03-18,615.927.902-06,73018121,Rezende das Pedras,GO,Brasil,M,(071) 1828 6471,61592790206@exemplo.com.br,2023-12-20
f3a17103-e03b-435f-aa76-c63b5020bb59,Dr. Diogo Pereira,1975-02-20,821.261.058-22,17662-960,Novais,RR,Brasil,M,+55 61 2973-1745,82126105822@exemplo.com.br,2024-12-04
b6558ef6-5d69-4941-8397-e474ef26d3bd,Bárbara Abreu,1979-08-16,326.734.791-81,29706947,Rodrigues do Oeste,PE,Brasil,M,(084) 2917 0735,32673479181@exemplo.com.br,2024-03-29
79904983-7dc6-44d5-bec3-d143ffb2f99d,Ravi Lucca Martins,1979-05-14,412.934.988-36,93358-617,Martins Grande,PI,Brasil,M,(081) 3909 0550,41293498836@exemplo.com.br,2024-05-31
657b3628-e8ef-43f4-80bf-84d11f9f5445,Maria Vitória Macedo,1949-02-04,914.296.702-55,97024908,Oliveira de Mendonça,PI,Brasil,F,(084) 1159 6528,91429670255@exemplo.com.br,2024-04-12
4db59fcb-473f-48d2-815a-ea9b67d173ea,Lavínia Mendes,1983-12-20,516.665.960-83,72696-242,Macedo,TO,Brasil,F,(061) 6699-2310,51666596083@exemplo.com.br,2023-11-05
